t: 5.96257
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       20|        0   0.0866    0.146     0.19    0.226    0.255    0.281    0.304    0.324    0.343     0.36    0.377    0.392    0.408    0.423    0.439    0.453    0.454     0.41    0.271        0
       19|        0  -0.0374  -0.0358  -0.0267  -0.0167 -0.00696  0.00231    0.011   0.0193   0.0272    0.035    0.043   0.0517   0.0621   0.0757   0.0946    0.119    0.148     0.15   0.0943        0
       18|        0  -0.0111  -0.0205  -0.0251   -0.027  -0.0275  -0.0273  -0.0267  -0.0257  -0.0243  -0.0224  -0.0196  -0.0152 -0.00822  0.00274   0.0186   0.0365   0.0444   0.0392   0.0153        0
       17|        0  -0.0074  -0.0148  -0.0198  -0.0231  -0.0254  -0.0271  -0.0283  -0.0292  -0.0298    -0.03  -0.0296  -0.0287  -0.0268   -0.024  -0.0212  -0.0215  -0.0296  -0.0371  -0.0297        0
       16|        0 -0.00505  -0.0111  -0.0159  -0.0196  -0.0225  -0.0248  -0.0267  -0.0283  -0.0298  -0.0313  -0.0329  -0.0351  -0.0387  -0.0449  -0.0554  -0.0704  -0.0849  -0.0853  -0.0564        0
       15|        0 -0.00376  -0.0088  -0.0133   -0.017    -0.02  -0.0227   -0.025  -0.0271  -0.0293  -0.0317  -0.0347   -0.039  -0.0456  -0.0564  -0.0728  -0.0938   -0.111   -0.109  -0.0707        0
       14|        0 -0.00299 -0.00729  -0.0113  -0.0149   -0.018  -0.0208  -0.0234  -0.0259  -0.0285  -0.0315  -0.0352  -0.0402  -0.0474   -0.058  -0.0732   -0.092   -0.108   -0.108  -0.0723        0
       13|        0  -0.0025 -0.00625 -0.00993  -0.0133  -0.0164  -0.0192  -0.0219  -0.0246  -0.0274  -0.0305  -0.0343  -0.0391  -0.0454  -0.0538  -0.0645  -0.0765  -0.0863  -0.0851  -0.0586        0
       12|        0 -0.00216 -0.00549 -0.00885   -0.012   -0.015  -0.0177  -0.0204  -0.0231  -0.0259  -0.0289  -0.0324  -0.0365  -0.0414  -0.0472  -0.0534  -0.0591  -0.0616  -0.0565  -0.0369        0
       11|        0 -0.00192 -0.00491 -0.00798  -0.0109  -0.0137  -0.0164   -0.019  -0.0215  -0.0241  -0.0268  -0.0298   -0.033  -0.0365    -0.04   -0.043  -0.0444  -0.0425   -0.035  -0.0199        0
       10|        0 -0.00173 -0.00445 -0.00726 -0.00998  -0.0126  -0.0151  -0.0175  -0.0199  -0.0222  -0.0246   -0.027  -0.0293  -0.0316  -0.0334  -0.0344  -0.0335  -0.0298  -0.0222  -0.0109        0
        9|        0 -0.00158 -0.00406 -0.00664 -0.00916  -0.0116  -0.0139  -0.0161  -0.0182  -0.0203  -0.0223  -0.0241  -0.0258  -0.0271  -0.0278  -0.0275  -0.0256  -0.0216   -0.015 -0.00673        0
        8|        0 -0.00146 -0.00373 -0.00611 -0.00844  -0.0107  -0.0128  -0.0148  -0.0167  -0.0185  -0.0201  -0.0215  -0.0226  -0.0232  -0.0232  -0.0222    -0.02  -0.0162  -0.0109 -0.00463        0
        7|        0 -0.00135 -0.00346 -0.00566 -0.00781 -0.00987  -0.0118  -0.0136  -0.0153  -0.0168  -0.0181  -0.0191  -0.0198    -0.02  -0.0195  -0.0183   -0.016  -0.0126 -0.00825 -0.00344        0
        6|        0 -0.00126 -0.00323 -0.00528 -0.00727 -0.00918   -0.011  -0.0126  -0.0141  -0.0154  -0.0164  -0.0171  -0.0175  -0.0174  -0.0167  -0.0153  -0.0132  -0.0102 -0.00655  -0.0027        0
        5|        0 -0.00119 -0.00304 -0.00496 -0.00683  -0.0086  -0.0102  -0.0117  -0.0131  -0.0141   -0.015  -0.0155  -0.0156  -0.0153  -0.0145  -0.0131  -0.0111  -0.0085 -0.00541 -0.00221        0
        4|        0 -0.00114 -0.00289 -0.00471 -0.00647 -0.00814 -0.00967   -0.011  -0.0122  -0.0132  -0.0139  -0.0142  -0.0142  -0.0138  -0.0129  -0.0116 -0.00968 -0.00734 -0.00464 -0.00188        0
        3|        0 -0.00108 -0.00275 -0.00448 -0.00615 -0.00773 -0.00917  -0.0104  -0.0115  -0.0124   -0.013  -0.0132  -0.0131  -0.0127  -0.0118  -0.0104 -0.00867 -0.00653 -0.00411 -0.00167        0
        2|        0-0.000964 -0.00246 -0.00403 -0.00555 -0.00698 -0.00828 -0.00944  -0.0104  -0.0112  -0.0117  -0.0119  -0.0118  -0.0113  -0.0105 -0.00927 -0.00768 -0.00576 -0.00361 -0.00146        0
        1|        0-0.000524 -0.00144 -0.00242 -0.00338 -0.00429 -0.00513 -0.00589 -0.00655 -0.00708 -0.00745 -0.00764 -0.00762 -0.00736 -0.00685 -0.00607 -0.00503 -0.00376 -0.00233-0.000898        0
        0|        0 0.000524  0.00144  0.00242  0.00337  0.00428  0.00512  0.00588  0.00653  0.00706  0.00743  0.00762  0.00759  0.00733  0.00682  0.00604  0.00501  0.00374  0.00232 0.000895        0

v (22x21): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
