t: 0.276671
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0     1.98     1.97     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.96     1.97     1.98        0
       20|        0   0.0259   0.0366   0.0415   0.0442   0.0457   0.0467   0.0473   0.0477   0.0479    0.048   0.0479   0.0477   0.0474   0.0468   0.0458   0.0444   0.0418   0.0369   0.0262        0
       19|        0  -0.0102  -0.0104 -0.00888  -0.0075 -0.00646 -0.00573 -0.00522  -0.0049 -0.00471 -0.00465 -0.00471 -0.00488  -0.0052 -0.00569 -0.00642 -0.00745 -0.00882  -0.0103  -0.0101        0
       18|        0 -0.00506  -0.0069 -0.00709 -0.00671 -0.00623  -0.0058 -0.00548 -0.00525 -0.00511 -0.00507 -0.00511 -0.00525 -0.00548 -0.00582 -0.00626 -0.00676 -0.00718 -0.00708  -0.0053        0
       17|        0 -0.00282 -0.00452 -0.00522 -0.00538  -0.0053 -0.00513 -0.00497 -0.00484 -0.00476 -0.00474 -0.00476 -0.00485 -0.00498 -0.00515 -0.00533 -0.00543  -0.0053 -0.00462 -0.00292        0
       16|        0 -0.00178 -0.00312 -0.00391 -0.00429 -0.00444 -0.00446 -0.00443 -0.00439 -0.00435 -0.00434 -0.00436 -0.00439 -0.00444 -0.00448 -0.00447 -0.00433 -0.00396 -0.00317 -0.00183        0
       15|        0 -0.00123 -0.00226 -0.00299 -0.00345  -0.0037 -0.00384  -0.0039 -0.00392 -0.00392 -0.00393 -0.00393 -0.00392 -0.00391 -0.00385 -0.00373 -0.00348 -0.00302  -0.0023 -0.00125        0
       14|        0-0.000903 -0.00171 -0.00234  -0.0028  -0.0031 -0.00329  -0.0034 -0.00347  -0.0035 -0.00351  -0.0035 -0.00347 -0.00341  -0.0033 -0.00312 -0.00282 -0.00237 -0.00173-0.000916        0
       13|        0-0.000695 -0.00134 -0.00188  -0.0023  -0.0026 -0.00281 -0.00296 -0.00304 -0.00309 -0.00311  -0.0031 -0.00305 -0.00296 -0.00283 -0.00261 -0.00231 -0.00189 -0.00135-0.000702        0
       12|        0-0.000552 -0.00108 -0.00153 -0.00191  -0.0022 -0.00241 -0.00256 -0.00266 -0.00272 -0.00274 -0.00272 -0.00267 -0.00257 -0.00242 -0.00221 -0.00192 -0.00154 -0.00109-0.000557        0
       11|        0 -0.00045-0.000884 -0.00127  -0.0016 -0.00187 -0.00207 -0.00222 -0.00233 -0.00239 -0.00241 -0.00239 -0.00233 -0.00223 -0.00208 -0.00187 -0.00161 -0.00128 -0.00089-0.000453        0
       10|        0-0.000373-0.000738 -0.00107 -0.00136  -0.0016 -0.00179 -0.00193 -0.00203 -0.00209 -0.00211 -0.00209 -0.00204 -0.00194 -0.00179  -0.0016 -0.00136 -0.00107-0.000742-0.000375        0
        9|        0-0.000315-0.000625 -0.00091 -0.00116 -0.00138 -0.00155 -0.00169 -0.00178 -0.00184 -0.00186 -0.00184 -0.00178 -0.00169 -0.00156 -0.00138 -0.00117-0.000914-0.000628-0.000316        0
        8|        0 -0.00027-0.000536-0.000784 -0.00101  -0.0012 -0.00136 -0.00148 -0.00157 -0.00162 -0.00164 -0.00162 -0.00157 -0.00148 -0.00136  -0.0012 -0.00101-0.000787-0.000538-0.000271        0
        7|        0-0.000234-0.000466-0.000683 -0.00088 -0.00105 -0.00119 -0.00131 -0.00139 -0.00143 -0.00145 -0.00143 -0.00139 -0.00131  -0.0012 -0.00105-0.000882-0.000685-0.000468-0.000235        0
        6|        0-0.000206-0.000411-0.000604-0.000779-0.000933 -0.00106 -0.00116 -0.00124 -0.00128  -0.0013 -0.00128 -0.00124 -0.00117 -0.00106-0.000935-0.000781-0.000605-0.000412-0.000207        0
        5|        0-0.000184-0.000368-0.000542  -0.0007 -0.00084-0.000958 -0.00105 -0.00112 -0.00116 -0.00117 -0.00116 -0.00112 -0.00105-0.000959-0.000841-0.000701-0.000543-0.000369-0.000185        0
        4|        0-0.000168-0.000336-0.000494 -0.00064-0.000768-0.000877-0.000964 -0.00103 -0.00107 -0.00108 -0.00107 -0.00103-0.000965-0.000878-0.000769-0.000641-0.000495-0.000336-0.000168        0
        3|        0-0.000156-0.000312 -0.00046-0.000596-0.000717-0.000819-0.000901 -0.00096-0.000997 -0.00101-0.000997-0.000961-0.000901 -0.00082-0.000717-0.000597-0.000461-0.000313-0.000157        0
        2|        0-0.000149-0.000297-0.000438-0.000568-0.000683-0.000781-0.000859-0.000916-0.000951-0.000963-0.000952-0.000917 -0.00086-0.000781-0.000684-0.000568-0.000439-0.000298-0.000149        0
        1|        0-0.000141-0.000283-0.000417 -0.00054 -0.00065-0.000743-0.000818-0.000873-0.000906-0.000918-0.000907-0.000873-0.000819-0.000744-0.000651-0.000541-0.000417-0.000283-0.000142        0
        0|        0 0.000129 0.000259 0.000381 0.000494 0.000594 0.000679 0.000747 0.000797 0.000827 0.000838 0.000828 0.000797 0.000748 0.000679 0.000594 0.000494 0.000381 0.000259  0.00013        0

v (22x21): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
